P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P_dyn upstream
30.6477,-1352.4,-704.611,-845.458,-553.907,-364.034,-201.245,-114.799,600.845,198.339,68.8866,-74.1568,827.011
36.3058,-1316.81,-713.353,-835.789,-549.419,-354.904,-194.975,-108.868,600.845,207.189,75.5244,-56.663,800.982
0.992877,-1340.79,-707.159,-840.625,-551.852,-357.758,-195.715,-110.305,604.202,211.522,78.845,-47.8225,791.096
13.4795,-1349.27,-704.427,-844.156,-560.085,-360.993,-201.429,-113.359,603.61,204.174,74.9721,-65.3195,830.039
21.2811,-1359.04,-710.075,-846.573,-554.844,-361.753,-195.531,-109.946,598.274,213.781,82.902,-45.2976,822.977
-1.93644,-1351.3,-707.343,-843.969,-552.973,-358.139,-196.268,-113.898,599.461,215.29,81.7973,-56.1206,807.64
8.79453,-1358.86,-702.97,-845.642,-554.098,-361.371,-202.353,-113.898,597.087,202.669,74.788,-69.6494,823.378
57.3798,-1326.22,-700.603,-840.625,-550.728,-363.653,-203.277,-118.392,588.194,188.92,65.0137,-78.4866,828.221
20.5019,-1351.85,-701.698,-842.854,-555.032,-360.421,-196.083,-111.919,591.554,204.174,74.788,-58.1063,816.316
13.6734,-1362.36,-702.24,-843.413,-551.103,-357.758,-197.372,-113.178,603.212,201.916,76.2609,-79.9299,818.535
-23.9803,-1375.1,-707.126,-846.573,-553.496,-359.034,-197.32,-111.169,605.576,208.087,82.1524,-50.6598,831.249
1.95945,-1352.61,-708.954,-837.479,-552.944,-360.875,-196.958,-112.244,604.968,214.521,86.3836,-50.3211,829.825
26.3507,-1345.79,-712.781,-834.875,-549.015,-356.883,-196.402,-110.808,610.304,200.772,75.3206,-59.52,822.967
-14.4296,-1365.33,-727.352,-851.609,-557.806,-366.391,-205.996,-119.073,602.989,198.326,68.6828,-77.1946,832.853
-19.8937,-1371.05,-726.987,-848.078,-555.189,-370.005,-204.151,-114.22,608.127,211.318,81.7743,-58.4351,823.168
6.64439,-1345.6,-731.175,-840.083,-552.382,-359.737,-204.335,-118.172,599.829,195.123,65.1781,-87.1168,814.288
16.011,-1346.15,-729.538,-838.222,-553.506,-364.11,-200.094,-115.657,597.653,193.427,66.651,-73.0488,827.205
6.05589,-1352.42,-725.892,-846.592,-559.118,-368.673,-202.491,-115.299,598.84,204.917,75.8729,-58.9776,819.739
22.251,-1358.7,-715.874,-836.548,-550.698,-358.212,-200.459,-109.549,600.618,206.611,78.6378,-67.8181,812.877
-16.7737,-1368.1,-720.431,-848.262,-555.752,-364.11,-201.383,-116.377,601.016,199.831,74.2126,-69.0806,815.297
-7.01589,-1356.66,-711.87,-840.454,-555.189,-365.632,-202.859,-117.097,595.085,203.03,65.5463,-70.7014,811.263
-43.1145,-1368.84,-709.865,-859.792,-564.359,-368.292,-197.326,-110.446,597.456,208.491,80.8505,-43.8247,829.22
1.95945,-1362.94,-716.239,-848.45,-554.627,-360.875,-200.831,-122.308,600.819,203.03,73.1047,-67.8181,821.149
5.66795,-1367.73,-715.148,-846.03,-558.931,-365.06,-204.335,-116.196,590.144,198.135,65.5463,-76.1129,819.134
0.203836,-1343.02,-717.331,-841.756,-548.637,-362.016,-199.91,-110.446,598.84,205.667,73.1047,-68.8965,832.649
12.6904,-1352.61,-706.222,-842.686,-554.44,-362.969,-204.888,-113.323,594.493,205.48,71.4477,-71.9639,828.415
6.24987,-1363.86,-709.865,-846.217,-555.377,-361.828,-199.91,-116.916,598.051,204.536,72.3683,-80.4428,829.424
0.397808,-1347.08,-702.944,-844.916,-555.939,-360.875,-199.358,-113.504,604.968,210.188,79.0094,-62.2225,832.248
9.17918,-1320.52,-697.841,-839.336,-549.203,-361.828,-198.25,-113.142,608.522,203.974,75.5047,-56.4526,824.381
-7.01589,-1346.15,-703.306,-843.614,-555.002,-367.151,-201.015,-116.196,595.677,196.251,65.5463,-81.3436,823.572
-11.8784,-1343.54,-709.358,-850.524,-560.522,-367.641,-207.189,-120.605,596.94,197.606,65.1978,-85.6274,825.762
-22.4252,-1358.3,-711.735,-852.586,-562.031,-367.769,-204.428,-116.107,603.84,213.834,81.0477,-52.6389,821.106
32.4033,-1347.42,-702.628,-836.41,-552.671,-360.737,-194.653,-107.842,605.027,210.066,80.6795,-54.983,831.196
0.792329,-1328.8,-703.355,-842.732,-555.853,-362.637,-200.926,-110.716,606.211,208.182,75.5178,-64.7244,827.968
-25.3512,-1356.64,-704.995,-847.378,-557.912,-361.687,-197.237,-110.535,618.862,216.658,84.5524,-54.983,818.282
-24.7628,-1346.31,-721.937,-856.863,-559.411,-365.487,-203.135,-114.852,603.643,211.006,81.6033,-59.6746,801.535
-7.20658,-1332.48,-709.73,-849.61,-555.853,-360.546,-202.767,-114.49,596.726,202.909,76.0702,-57.3304,805.973
18.1578,-1345.02,-715.562,-849.051,-558.102,-365.681,-201.847,-109.641,606.013,208.748,79.3907,-54.0855,825.344
-1.74247,-1338.94,-707.182,-847.565,-558.286,-363.587,-200.742,-112.514,600.086,204.602,70.7211,-66.1677,818.282
-22.4252,-1342.26,-710.098,-845.52,-560.907,-358.074,-195.021,-108.921,614.315,214.961,83.8126,-45.6066,832.61
1.96274,-1347.6,-722.298,-847.565,-551.55,-357.883,-194.653,-109.456,605.619,213.643,81.6033,-59.4937,817.881
23.428,-1341.89,-715.743,-842.174,-552.862,-363.209,-200.371,-118.984,601.47,201.403,70.7211,-71.76,829.582
8.59727,-1336.73,-711.186,-843.476,-551.925,-363.587,-201.478,-112.872,604.827,199.519,70.9052,-67.0718,831.804
39.817,-1322.53,-707.547,-843.66,-550.8,-363.968,-202.586,-112.333,601.667,207.807,70.7211,-72.1217,822.319
24.4044,-1346.68,-719.566,-849.982,-555.666,-361.877,-200.186,-111.077,605.224,211.384,79.0225,-57.508,813.844
17.3786,-1332.3,-717.018,-841.802,-552.671,-358.452,-197.79,-109.818,602.851,212.137,81.4159,-51.9189,822.119
8.9885,-1333.04,-712.281,-852.214,-555.104,-359.405,-198.342,-111.255,603.048,206.864,74.2258,-64.1852,821.915
-41.9343,-1347.79,-705.722,-854.634,-559.598,-361.305,-204.615,-109.641,610.166,211.384,82.708,-51.5573,813.035
40.9874,-1295.79,-695.159,-833.435,-543.686,-355.792,-192.441,-110.176,603.048,200.272,72.1973,-69.7776,819.696
37.2789,-1329.16,-701.172,-838.455,-549.676,-357.123,-197.053,-113.951,593.76,201.403,72.5655,-71.2176,804.967
45.097,-1331.39,-713.119,-839.935,-551.635,-358.485,-194.006,-111.255,606.96,208.593,81.3929,-53.8882,820.501
41.3754,-1333.6,-701.833,-843.485,-553.891,-368.693,-195.301,-110.17,607.93,204.289,74.0055,-64.011,819.479
26.3507,-1311.11,-710.213,-842.555,-553.144,-362.607,-200.653,-113.047,602.594,203.158,74.0055,-58.057,825.127
15.2285,-1331.76,-710.759,-844.971,-553.144,-357.666,-203.602,-117.718,591.133,197.135,66.4472,-77.5365,824.525
17.3786,-1321.25,-700.192,-838.649,-551.648,-360.707,-200.466,-119.517,590.341,192.237,64.2313,-81.3239,819.88
20.1074,-1311.66,-714.037,-838.649,-550.34,-357.281,-197.517,-108.375,605.165,208.057,78.799,-65.2735,824.322
3.71836,-1331.76,-706.932,-846.273,-555.952,-364.32,-192.908,-108.375,608.92,211.069,80.091,-52.2839,829.565
29.474,-1320.51,-723.692,-840.51,-552.957,-361.466,-198.437,-113.944,595.48,202.409,74.742,-62.5644,824.322
0.203836,-1329.36,-721.322,-852.596,-554.828,-360.326,-197.517,-110.709,601.21,213.518,80.4625,-56.6137,830.374
48.5984,-1321.62,-704.565,-838.837,-550.712,-357.094,-205.999,-117.183,598.445,203.915,69.9518,-75.9124,828.76
6.45041,-1334.53,-729.521,-850.363,-558.385,-364.13,-201.39,-112.33,606.352,206.926,75.6658,-64.1885,829.565
35.9113,-1326.41,-708.208,-853.339,-556.139,-364.511,-200.282,-113.047,603.978,202.971,65.3392,-72.8483,820.689
43.1343,-1333.42,-703.289,-841.996,-555.952,-366.599,-202.126,-115.562,596.269,195.252,66.6313,-75.7348,830.979
48.9863,-1328.63,-696,-831.213,-539.109,-350.436,-192.168,-109.812,600.421,205.046,76.7737,-70.3233,828.76
39.0378,-1317.93,-702.194,-847.388,-553.519,-364.13,-197.517,-111.429,604.968,205.233,75.6658,-56.6137,816.655
19.3282,-1328.07,-717.863,-846.648,-553.144,-361.848,-200.098,-107.477,616.232,216.342,81.5672,-46.1491,824.322
46.6455,-1344.85,-704.926,-852.224,-559.693,-366.793,-203.786,-115.743,608.719,212.952,75.2976,-66.7168,818.065
22.4482,-1341.53,-705.475,-843.857,-554.269,-361.276,-199.174,-111.429,608.92,205.608,74.0055,-55.3513,812.016
54.4504,-1318.67,-701.103,-845.902,-552.395,-361.657,-202.494,-117.36,595.677,199.016,71.6088,-66.5359,811.611
49.1803,-1303.55,-703.47,-843.669,-552.582,-360.707,-201.574,-113.047,597.653,193.368,62.0187,-73.9299,816.454
26.1732,-1339.31,-705.101,-848.874,-554.091,-360.572,-199.24,-111.449,608.805,210.115,77.0105,-56.5874,815.892
36.503,-1328.25,-696.73,-838.662,-549.985,-355.95,-196.113,-110.726,593.172,196.583,66.674,-75.3699,816.891
60.3058,-1322.53,-698.006,-839.034,-549.423,-354.618,-197.773,-114.5,596.532,202.044,74.4198,-83.4839,822.74
33.5737,-1319.95,-698.006,-832.528,-546.99,-356.709,-197.773,-116.117,595.94,204.303,71.2866,-72.3025,821.33
32.2093,-1344.11,-711.847,-837.36,-549.423,-360.322,-198.145,-112.701,601.276,212.213,76.2609,-67.0718,826.777
39.2351,-1346.13,-704.197,-835.687,-551.484,-360.513,-201.646,-114.141,594.161,197.149,71.0992,-70.1359,821.126
41.7732,-1323.64,-704.926,-847.401,-555.413,-364.126,-209.392,-118.455,593.566,195.643,67.0422,-80.9589,823.953
33.771,-1311.28,-698.006,-844.054,-554.292,-362.413,-204.411,-114.681,590.999,191.497,68.1469,-76.0899,839.895
-10.9085,-1318.66,-706.018,-837.732,-546.99,-358.609,-197.221,-110.367,602.463,208.636,77.0006,-58.2313,829.602
8.60055,-1312.21,-710.571,-841.638,-553.914,-361.654,-198.329,-115.22,590.21,207.883,74.0515,-66.891,823.549
1.77206,-1311.84,-712.942,-843.495,-557.846,-365.264,-203.491,-115.397,588.23,200.16,67.782,-74.4658,809.425
10.1622,-1334.7,-712.577,-846.658,-559.529,-365.076,-202.754,-114.141,586.649,213.156,81.0576,-54.8055,828.796
23.8192,-1302.98,-708.753,-839.034,-548.861,-356.331,-198.878,-118.994,596.137,201.669,71.8357,-68.6926,814.268
-11.1025,-1331.38,-712.212,-843.867,-555.413,-366.026,-203.306,-111.985,604.833,200.538,73.8674,-75.7283,814.268
-32.1732,-1338.94,-717.676,-849.633,-560.841,-367.167,-203.122,-110.906,600.881,206.752,75.5244,-51.7381,816.487
-2.13041,-1333.97,-718.587,-845.169,-556.162,-361.654,-193.716,-110.009,599.698,206.19,74.788,-59.6746,800.749
-4.27397,-1355.91,-728.058,-846.471,-552.98,-363.554,-202.386,-117.377,601.868,197.336,69.9946,-75.5507,815.478
-5.05644,-1323.08,-708.753,-839.961,-541.19,-358.231,-192.792,-108.21,608.788,207.695,82.7178,-56.4296,819.311
30.6477,-1314.23,-713.668,-839.034,-554.663,-358.231,-199.062,-106.77,611.356,208.07,82.7178,-45.4258,822.339
-12.8614,-1335.26,-710.029,-846.842,-552.98,-358.991,-194.821,-108.93,615.311,214.849,78.4768,-51.5573,815.678
0.220274,-1334.53,-713.968,-843.265,-552.993,-359.533,-197.254,-111.515,606.395,208.198,83.9869,-46.8296,816.872
6.25644,-1325.32,-714.342,-840.122,-552.816,-357.193,-201.501,-113.668,602.427,206.344,75.8631,-61.463,821.501
-7.40055,-1350.21,-710.515,-846.07,-552.816,-365.178,-200.949,-109.174,602.821,210.112,79.92,-53.7041,817.266
-30.2269,-1333.61,-710.154,-850.159,-558.431,-368.601,-200.949,-110.252,606.773,203.52,75.6789,-51.7217,813.834
0.210411,-1333.61,-703.776,-843.466,-551.129,-358.333,-198.549,-104.502,608.749,221.599,84.3453,-45.2285,826.745
-11.497,-1355.01,-706.508,-847.93,-551.507,-359.283,-195.6,-110.791,610.531,208.415,83.977,-54.4274,813.229
3.13644,-1315.36,-714.342,-838.258,-544.021,-355.292,-196.152,-109.716,602.029,208.981,82.5009,-55.5091,820.291
13.6734,-1311.49,-701.409,-842.723,-550.008,-364.419,-199.657,-110.61,601.437,207.663,77.8915,-56.0482,822.711
-15.3995,-1364.6,-721.263,-857.04,-560.114,-367.841,-199.101,-115.463,602.229,212.371,80.6565,-48.8351,819.081
-8.17973,-1335.09,-707.783,-842.91,-554.312,-359.093,-201.133,-114.385,596.298,206.532,76.9677,-60.3814,829.773
-19.6932,-1345.6,-701.228,-840.122,-550.008,-363.656,-199.841,-107.918,602.427,211.052,79.7359,-51.1792,816.254
5.28329,-1335.46,-701.773,-843.282,-549.074,-364.228,-203.158,-113.306,598.669,205.217,76.9677,-72.1052,809.997
23.428,-1336.38,-705.962,-831.009,-545.888,-356.052,-194.492,-110.61,593.928,202.767,70.8822,-58.754,821.905
51.3304,-1345.79,-703.776,-837.331,-547.95,-354.908,-200.578,-114.566,596.298,203.329,74.0187,-65.7929,827.152
11.1353,-1303.74,-696.306,-835.657,-546.454,-357.571,-198.365,-110.972,600.845,208.794,74.2028,-72.1052,831.39
12.697,-1322.92,-697.036,-843.653,-550.383,-363.847,-202.978,-115.821,599.063,201.261,69.5935,-76.4318,802.13
-19.1047,-1356.11,-704.141,-849.788,-552.441,-371.645,-207.955,-119.418,595.112,202.955,70.3299,-71.9244,813.229
-21.0575,-1343.94,-707.234,-851.461,-557.494,-364.228,-203.346,-112.231,601.043,199.565,64.9841,-78.7792,815.852
2.16,-1325.87,-704.867,-841.792,-553.003,-360.424,-201.501,-119.06,598.669,200.505,64.2444,-82.205,819.886
2.35726,-1317.39,-700.314,-834.168,-547.763,-356.052,-196.337,-109.355,603.216,210.677,77.52,-59.8389,820.896
-1.33808,-1343.37,-718.84,-836.318,-546.641,-358.33,-197.043,-114.115,606.973,207.899,74.7814,-67.9233,810.03
13.4795,-1317.74,-722.312,-842.098,-555.262,-364.738,-203.323,-115.726,602.611,201.15,68.1304,-70.1063,806.187
2.16,-1322.72,-717.028,-843.584,-553.95,-364.925,-198.894,-115.549,597.867,204.917,70.7113,-75.6987,787.825
-8.76494,-1334.52,-723.038,-850.653,-555.636,-365.116,-205.535,-116.627,596.88,206.611,75.1398,-66.6806,811.431
-1.54521,-1323.83,-715.572,-838.751,-551.708,-361.503,-203.323,-116.627,603.995,201.712,67.0225,-76.7836,825.758
-6.81206,-1331.94,-720.122,-847.302,-560.877,-376.143,-208.3,-115.009,601.818,203.599,71.0795,-69.3863,824.545
6.84494,-1329.91,-717.758,-847.302,-555.074,-364.356,-204.983,-116.088,601.818,203.218,74.0318,-59.8258,811.026
28.8921,-1320.32,-719.215,-832.429,-546.467,-357.699,-199.45,-109.979,601.424,202.281,74.2159,-66.6806,809.211
26.7452,-1331.94,-702.089,-832.613,-547.963,-357.317,-193.545,-112.675,603.995,204.727,76.4285,-66.3189,792.868
-15.0082,-1352.22,-717.028,-844.514,-553.016,-362.262,-197.234,-108.543,611.898,210.566,86.0187,-46.4778,792.665
-14.617,-1317.37,-707.372,-843.4,-554.699,-359.602,-201.659,-116.627,601.029,204.349,71.8192,-66.1381,797.912
22.2575,-1315.71,-710.108,-846.747,-555.262,-364.925,-198.526,-116.269,603.203,195.123,69.2351,-70.1063,804.974
50.3573,-1297.83,-697.72,-831.683,-547.401,-355.799,-195.761,-111.416,597.669,207.929,74.4,-61.6307,806.992
-3.69206,-1337.47,-701.543,-846,-548.897,-360.171,-197.234,-108.901,614.269,212.259,84.3584,-43.4104,790.85
-10.1326,-1327.33,-728.502,-835.588,-552.079,-363.784,-207.564,-114.648,610.12,208.116,69.6033,-61.6307,811.431
1.38082,-1309.26,-712.291,-841.539,-552.454,-358.462,-198.71,-112.133,604.192,207.554,71.2669,-61.6307,819.298
11.7206,-1314.05,-738.342,-835.588,-549.275,-356.177,-196.866,-111.416,606.562,207.554,74.2159,-63.9748,813.045
4.69808,-1313.69,-713.931,-830.013,-546.276,-351.045,-197.05,-114.112,603.995,206.423,74.4,-71.3688,816.678
14.6499,-1307.96,-717.028,-834.658,-551.33,-359.98,-200.739,-116.269,601.621,206.611,68.6828,-71.188,805.578
-4.27726,-1325.85,-715.572,-840.609,-552.079,-359.98,-197.418,-109.078,611.501,211.697,82.1458,-51.3469,807.798
20.7091,-1311.85,-714.655,-845.31,-552.977,-361.9,-201.827,-117.255,598.679,205.437,69.9978,-66.1085,813.032
17.3819,-1317.39,-721.401,-835.657,-547.559,-358.416,-198.148,-112.399,598.859,209.234,77.7337,-62.16,824.322
23.04,-1305.03,-711.387,-831.38,-547.749,-352.715,-199.624,-115.992,595.894,200.193,66.6674,-79.657,810.803
20.6992,-1327.9,-715.575,-836.029,-553.361,-361.46,-198.884,-114.914,600.638,197.369,67.9595,-74.6072,811.003
6.65096,-1313.15,-712.113,-827.478,-546.625,-356.328,-197.04,-110.242,607.161,207.16,75.8861,-58.9151,806.565
23.8192,-1298.58,-704.644,-835.842,-546.25,-351.955,-192.983,-110.962,605.777,209.609,80.4987,-59.0959,806.565
30.6477,-1310.38,-700.636,-834.543,-549.992,-359.178,-201.649,-117.432,600.244,197.931,64.4548,-87.0543,800.108
-0.766028,-1325.5,-710.838,-845.885,-557.665,-367.355,-207.554,-118.33,597.673,200.946,69.6165,-66.8515,806.969
21.4784,-1323.1,-718.853,-841.049,-546.625,-361.46,-203.126,-112.399,603.604,204.148,74.5973,-57.1102,820.087
24.7956,-1303.74,-716.121,-837.143,-548.683,-356.706,-197.224,-114.017,596.091,202.264,67.0357,-69.7348,815.849
8.99179,-1302.45,-710.111,-832.498,-542.509,-357.087,-197.408,-112.757,594.115,206.785,75.3337,-65.5891,803.941
6.25973,-1317.2,-713.024,-839.192,-548.87,-357.278,-193.904,-110.42,607.95,207.347,76.0702,-64.3266,815.241
15.429,-1323.47,-712.475,-842.91,-552.24,-361.651,-201.281,-114.375,610.521,211.493,73.6735,-65.0466,816.25
17.3819,-1309.09,-718.669,-845.139,-544.379,-358.8,-197.224,-112.218,602.614,203.017,74.7814,-63.965,814.031
24.7956,-1337.3,-712.113,-847.556,-556.731,-365.264,-203.126,-114.737,600.244,203.583,71.0926,-68.834,814.636
49.9661,-1320.16,-702.822,-838.261,-547.937,-358.8,-199.989,-114.375,593.918,197.181,69.6165,-78.5754,797.892
69.0872,-1312.78,-701.731,-834.356,-538.58,-353.665,-202.021,-114.194,595.302,193.414,65.3754,-85.4335,819.074
24.4077,-1306.32,-700.455,-833.425,-545.501,-360.51,-201.834,-111.856,591.548,192.848,63.9025,-78.0362,816.25
55.2329,-1313.52,-701.912,-835.286,-551.303,-362.601,-200.173,-112.041,598.465,197.744,65.7436,-74.2488,827.55
22.846,-1314.07,-697.723,-835.286,-544.751,-351.955,-195.564,-110.242,599.652,208.103,80.1272,-59.4543,825.735
17.1978,-1302.43,-697.148,-839.379,-544.018,-355.693,-195.192,-113.464,602.831,203.74,73.0915,-58.5469,824.719
52.8921,-1330.65,-713.185,-846.457,-553.572,-359.057,-195.939,-108.967,602.022,216.385,79.7195,-53.6976,814.419
27.7217,-1330.47,-719.379,-844.971,-552.447,-357.534,-197.047,-115.795,599.06,200.564,68.6565,-74.982,799.082
40.7934,-1331.94,-715.917,-840.694,-549.456,-361.148,-202.208,-116.515,591.748,202.261,69.9485,-73.7195,840.444
44.6959,-1321.07,-708.086,-824.706,-548.519,-355.443,-199.256,-112.741,598.468,200.002,71.6055,-75.8861,816.635
32.7945,-1326.41,-721.02,-842.555,-551.326,-361.529,-200.18,-117.952,596.489,198.306,69.9485,-72.457,804.734
32.0121,-1322.36,-710.272,-836.976,-549.456,-360.388,-201.472,-113.819,599.455,200.943,73.0817,-66.3255,808.163
40.2082,-1324.38,-722.295,-846.457,-555.817,-369.133,-206.453,-117.413,595.503,196.609,68.285,-79.1343,840.244
0.404384,-1331.76,-720.29,-844.787,-553.01,-360.957,-202.208,-114.717,604.001,214.501,80.0877,-64.5206,836.206
37.2822,-1303.36,-707.721,-831.956,-545.152,-360.579,-202.208,-115.437,592.932,195.291,68.4691,-71.0137,827.935
27.9156,-1323.65,-709.181,-840.326,-545.152,-362.098,-203.129,-114.536,591.551,198.684,69.2088,-72.9995,814.419
-15.0082,-1362.74,-715.736,-859.661,-560.683,-370.465,-209.957,-111.482,603.209,212.242,79.1672,-52.9776,824.706
31.4269,-1319.59,-722.657,-848.318,-550.205,-361.338,-204.792,-113.461,598.468,206.403,71.0499,-69.2121,826.12
39.4291,-1329.36,-705.354,-843.669,-550.577,-362.288,-199.812,-112.383,601.628,208.475,75.1102,-56.9458,828.944
32.0121,-1344.49,-699.706,-844.971,-552.26,-361.529,-196.491,-112.918,604.593,211.868,79.1672,-54.5984,827.734
20.114,-1328.07,-702.257,-835.861,-545.336,-356.775,-192.802,-104.295,608.545,216.01,81.9321,-47.9277,817.039
18.7463,-1346.14,-702.987,-849.436,-555.817,-364.761,-204.237,-113.28,609.732,204.898,76.0307,-59.8291,819.259
3.72165,-1315.72,-710.453,-842.555,-551.514,-359.625,-202.392,-116.334,597.281,197.178,66.2598,-87.4291,816.434
14.6499,-1333.61,-704.624,-849.061,-558.066,-363.807,-201.288,-110.584,608.15,210.737,78.7957,-53.8784,823.901
12.1118,-1336.56,-714.641,-844.416,-556.379,-367.802,-203.129,-115.976,603.012,202.07,71.9737,-67.588,825.716
9.19562,-1333.27,-716.66,-847.355,-556.031,-366.092,-206.446,-116.107,594.47,201.12,69.6362,-72.4636,822.405
9.76768,-1323.31,-710.111,-838.442,-548.18,-357.853,-198.155,-111.429,604.337,214.708,78.845,-58.4154,809.882
11.5233,-1337.51,-715.21,-838.817,-548.367,-357.097,-201.472,-113.944,598.998,206.798,74.2357,-71.7633,802.416
51.3304,-1325.34,-719.218,-833.05,-546.872,-357.666,-197.783,-111.787,604.731,207.363,73.68,-56.7913,817.953
26.16,-1303.77,-715.575,-826.357,-544.064,-363.183,-191.142,-110.89,601.766,204.917,75.5244,-68.1567,805.845
30.6444,-1322.58,-729.42,-842.532,-552.112,-361.279,-201.472,-115.562,603.942,202.468,68.1469,-70.5009,796.968
16.5995,-1315.76,-720.674,-833.981,-546.872,-360.898,-200.364,-114.303,592.084,200.206,71.0992,-67.7951,814.725
-25.7425,-1360.57,-708.651,-848.114,-555.482,-363.561,-199.996,-109.092,604.534,207.173,77.1847,-50.2981,770.535
17.5726,-1318.89,-708.286,-835.654,-553.233,-364.32,-204.237,-116.998,601.766,191.734,57.268,-87.4554,801.607
-30.6214,-1327.37,-729.239,-844.764,-555.104,-365.842,-195.939,-109.272,606.51,214.143,80.6894,-48.4932,800.601
13.2822,-1323.13,-718.669,-839.931,-549.492,-356.334,-199.996,-115.023,604.337,212.824,80.1337,-53.0039,823.602
32.9885,-1323.31,-714.119,-838.442,-546.872,-358.997,-199.628,-114.303,604.929,206.423,75.3403,-66.5326,795.758
47.6219,-1318.34,-713.935,-843.834,-553.046,-361.851,-202.396,-111.968,601.371,208.491,73.68,-62.5611,819.969
40.011,-1305.43,-694.626,-833.422,-548.367,-359.185,-202.028,-114.664,599.198,200.206,71.4674,-72.845,809.882
12.891,-1347.66,-707.744,-849.042,-560.722,-368.696,-215.306,-119.698,594.257,197.948,63.9091,-79.1606,811.292
26.9392,-1328.11,-703.552,-844.396,-555.482,-362.229,-203.684,-112.866,607.299,204.917,71.8357,-65.9902,802.82
